SMILES,Tg,FFV,Rg,Density,Tc,Source,Uncertainty,id
*CCOC(=O)CC(C)O*,,0.33475958,,,,internal,0,178
*Nc1ccc(-c2ccc(N*)c3c2CCCC3)cc1,,0.35475566,,,,internal,0,179
*CC(*)(C)C(=O)OCCCCCCCC[n+]1ccc(N(C)C)cc1,,0.36783355,,,,internal,0,180
*Nc1c(O)c(N)c(N)c(O)c1N*,,0.31749993,,,,internal,0,181
*CC(*)CCCCC,,,12.37609961,0.771934125,0.2583999999999999,internal,0,182
*C=C(*)C(CCCCCCC)[Si](C)(C)C,,0.41060554,,,,internal,0,183
*c1cccc(NC(=O)c2ccc(OCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)c1,,0.35047536,,,,internal,0,184
*C(=O)Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,,0.38854979,,,,internal,0,185
*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,,0.40159385,,,,internal,0,186
*CC(*)SCC,,0.43094205,,,,internal,0,187
*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1,,0.34502809,,,,internal,0,188
*N=P(*)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,,0.39730375,,,,internal,0,189
*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(-c8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3C(=O)c3ccccc32)cc1,,0.39530481,,,,internal,0,190
*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc12,,0.36260258,,,,internal,0,191
*CC(*)(C)C(=O)OC1CCCCC1,,,10.8595327,0.91386168,0.2239999999999999,internal,0,192
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,0.38067611,,,,internal,0,193
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,,0.38843318,,,,internal,0,194
*Nc1ccc(C2(c3ccc(N*)cc3)C3=CCC=CC3=Cc3ccccc32)cc1,,0.36488932,,,,internal,0,195
*CCCCCCNC(=O)CC/C=C/CCC(=O)N*,,,,,0.278,internal,0,196
*OC(COC(*)=O)COc1ccccc1,,0.33796381,,,,internal,0,197
*C(=O)c1ccc(C(=O)N(*)c2ccccc2)c(Sc2ccccc2)c1,,0.3849002,,,,internal,0,198
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,,0.37263667,,,,internal,0,199
*c1cc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(C(F)(F)F)c1,,0.37041296,,,,internal,0,200
*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.37867118,,,,internal,0,201
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,0.37897847,,,,internal,0,202
*Nc1cccc(NC(=O)CCCCC(*)=O)c1,,0.32263599,,,,internal,0,203
*CCCCOC(=O)OCC1CCC(COC(=O)O*)CC1,,0.33756711,,,,internal,0,204
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccccc3)c2)cc1,,0.37726196,,,,internal,0,205
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,0.38354504,,,,internal,0,206
*c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc(*)nc5c4)cc3n2)cc1,,0.4054389,,,,internal,0,207
*CC(*)c1ccc(OC(C)=O)c(OC)c1,,0.349142,,,,internal,0,208
*OC(CCC)COC(*)=O,,0.35170263,,,,internal,0,209
*Oc1ccc(Sc2ccc(Oc3ccc(-c4ccc(-c5ccc(-c6ccc(*)c(C(F)(F)F)c6)cc5)cc4)cc3C(F)(F)F)cc2)cc1,,0.37984577,,,,internal,0,210
*Nc1ccc(-c2ccc(N*)c(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1,,0.37033233,,,,internal,0,211
*CC(*)C(=O)OC(OCC)C(F)(F)F,,0.35306137,,,,internal,0,212
*c1ccc2c(c1)C(=O)N(c1cc(C)c(-c3c(C)cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)c(C)c1)C2=O,,0.43074666,,,,internal,0,213
*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N=Nc3ccc(C(C#N)=C(C#N)C#N)cc3)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccc(C(C#N)=C(C#N)C#N)cc2)cc1,,0.37162023,,,,internal,0,214
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(Cc4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,,0.3923948,20.42938322,1.073138282,,internal,0,215
*CC(*)(C)C(=O)OC(C)(C)C,,,12.18535631,0.826660163,0.1525,internal,0,216
*Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.347323,,,,internal,0,217
*CC(*)OC(=O)c1ccc(Cl)cc1,,0.36499516,,,,internal,0,218
*CCCN(Cc1ccccc1)C(=O)S*,,0.36838082,,,,internal,0,219
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1S(=O)(=O)O,,0.36684049,,,,internal,0,220
*CCCCCc1nc2cc3sc(*)nc3cc2s1,87.36313445,,,,,internal,0,221
*CC1CCC(*)C1,42.35931484,,21.77794424,0.892956655,0.3353333333333333,internal,0,222
*Nc1c([C@H](C)CC)cc(C2(c3cc([C@H](C)CC)c(N*)c([C@H](C)CC)c3)c3ccccc3-c3ccccc32)cc1[C@H](C)CC,,0.41165064,,,,internal,0,223
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,,0.36614027,,,,internal,0,224
*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccccc5Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,,0.35799579,,,,internal,0,225
*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,,0.36796394,,,,internal,0,226
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,,0.36875438,,,,internal,0,227
*C=CC1CC(*)C(C#N)(C[Si](C)(C)O[Si](C)(C)C)C1,,0.43283262,,,,internal,0,228
*Nc1ccc(-c2ccc(C(=Cc3ccccc3)c3ccc(-c4ccc(N*)cc4)cc3)cc2)cc1,,0.36634183,,,,internal,0,229
*OC(=O)C(C)NC(=O)CCCCCCCCCCC(=O)NC(C)C(=O)OC1COC2C(*)COC12,,0.34210323,,,,internal,0,230
*C=C(*)c1c(F)c(F)c(CCCC)c(F)c1F,,0.41251953,,,,internal,0,231
*C=CC1CC(*)C2C(=O)N(c3ccccc3Cl)C(=O)C12,,0.39149217,,,,internal,0,232
*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,,0.36176424,,,,internal,0,233
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,,0.37844588,21.53470493,1.144330703,,internal,0,234
*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(-c5ccc(C(*)=O)c(C)c5)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,,0.38008517,,,,internal,0,235
*Nc1ccc(-c2ccc(N*)c(-c3ccccc3-c3cccc4ccccc34)c2-c2ccccc2-c2cccc3ccccc23)cc1,,0.36814299,,,,internal,0,236
*CC(*)(C)C(=O)OCCN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.35608042,,,,internal,0,237
*CCCCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,110.5188915,,,,,internal,0,238
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,,,24.65708372,0.939635943,0.3565,internal,0,239
*Nc1ccc(CC(C)(C)NC(=O)c2ccc(C(*)=O)cc2)cc1,,0.34949792,,,,internal,0,240
*Nc1ccc(-c2cccc(C[C@@H](C)c3ccc(N*)cc3)c2)cc1,,0.35001333,,,,internal,0,241
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,,0.34123375,,,,internal,0,242
*CCOC(=O)CCCCCC(=O)O*,,0.3344037,,,,internal,0,243
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1-c1ccccc1,65.88587862,,,,,internal,0,244
*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,,0.33503076,,,,internal,0,245
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OC(C)CC)cc1,,0.34508223,,,,internal,0,246
*/C=C/c1ccc(*)cc1,43.3930774,,25.25187791,1.006135387,,internal,0,247
*CCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,,0.34204989,,,,internal,0,248
*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,,0.3625688,,,,internal,0,249
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(C(=O)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)cc3)cc1)C2=O,,0.36767673,,,,internal,0,250
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)CC)cc1,,0.341417,,,,internal,0,251
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cl)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,0.38538463,,,,internal,0,252
*c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(-c3nc4ccccc4nc3*)cc2)cc1,,0.36004959,,,,internal,0,253
*OC1C(COCO)OC(*)C(O)C1O,,0.29530816,,,,internal,0,254
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,,0.36666266,,,,internal,0,255
*Nc1cc(N*)c(O)cc1O,,0.30277596,,,,internal,0,256
*c1ccc(Sc2ccc(S(*)(=O)=O)cc2)cc1,,0.38393848,,,,internal,0,257
*CCN(*)C(=O)c1c(F)c(F)c(F)c(F)c1F,,0.33673412,,,,internal,0,258
*Oc1ccc2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2c1,,0.34864845,,,,internal,0,259
*OC(COC(=O)c1cccc(-c2ccc(C(*)=O)cc2)c1)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.35765237,,,,internal,0,260
*CC(*)(CC(=O)OCCCCC)C(=O)OCCCCC,,0.38050025,10.24635518,0.955743343,0.215,internal,0,261
*OC(=O)OCCOCCOC(=O)OC1COC2C(*)COC12,,0.31603172,,,,internal,0,262
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)c3ccccc23)cc1,,0.35826873,,,,internal,0,263
*O[Si](*)(C)CCCCCCn1c2ccccc2c2ccccc21,,0.37569363,,,,internal,0,264
*c1ccc(Oc2ccc(N3C(=O)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5cc6c(cc5-c5ccc(C(C)(C)C)cc5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.40978294,,,,internal,0,265
*CCCCCCCOc1ccc(C=C(C)c2ccc(O*)cc2)cc1,36.76976951,,,,,internal,0,266
*Nc1c(N*)c2cccc3ccc4cccc1c4c32,,0.34202194,,,,internal,0,267
*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)cc2)cc1,,0.36857397,,,,internal,0,268
*Nc1ccc([C@H]2SC=C(c3ccccc3)[C@@]2(c2ccccc2)c2ccc(N*)cc2)cc1,,0.36360706,,,,internal,0,269
*C[Si](*)(CCCCCC)CCCCCC,,0.40662633,,,,internal,0,270
*CC(*)OC(=O)C(Cl)(Cl)Cl,,0.35515201,,,,internal,0,271
*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)ccc2c1,,0.37630261,,,,internal,0,272
*CCCC=C(*)c1ccc(OC)cc1,,0.37755684,,,,internal,0,273
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,,0.35064415,,,,internal,0,274
*c1ccc(-c2nc3cc(S(=O)(=O)c4ccc5nc(-c6ccccc6)c(-c6ccc(N7C(=O)C8OC9C(=O)N(*)C(=O)C9C8C7=O)cc6)nc5c4)ccc3nc2-c2ccccc2)cc1,373.476202,,,,,internal,0,275
*CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O*)c1,42.46691504,,,,,internal,0,276
*NCCCCCCNc1nc(*)nc(-c2ccccc2)n1,,0.39025113,,,,internal,0,277
*CCOC(=O)CCCCCCCCC(=O)OCCOC(=O)c1ccc(C(=O)O*)cc1,,0.34043284,,,,internal,0,278
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)cc1,,0.37247097,,,,internal,0,279
*C=Cc1c(OC(=O)c2ccc(C(=O)Oc3cccc4ccc(*)nc34)cc2)ccc2ccccc12,,0.36132487,,,,internal,0,280
*NC(C#N)=C(C#N)NC(=O)c1ccc(C(*)=O)cc1,,0.34231811,,,,internal,0,281
*Nc1ccc(C2(c3ccc(N*)cc3)[C@H]3C[C@@H](C)C[C@@H]2C[C@@H](C)C3)cc1,,0.37552155,,,,internal,0,282
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN3CCN(*)CC3)cc2)cc1,,0.35130308,,,,internal,0,283
*Nc1ccc(C2(c3ccc(N*)cc3)CCCCCCC2)cc1,,0.35406496,,,,internal,0,284
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,0.37913267,23.85283439,0.889143617,0.425,internal,0,285
*CCCC1CCN(SC(=O)OCCCCOC(=O)SN2CCC(*)CC2)CC1,-6.032415023,,,,,internal,0,286
*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1-c1ccc(N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,,,13.49779574,0.969832402,0.242,internal,0,287
*NC1=CC[C@@H](C(c2ccc(N)cc2)(c2ccc(N*)cc2)c2ccc(N)cc2C)C=C1,,0.37144246,,,,internal,0,288
*C1Cc2ccccc2C1*,,0.42698874,12.77290213,0.889251685,0.13,internal,0,289
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,,0.3308451,,,,internal,0,290
*Nc1ccc(-c2ccc3c(c2-c2ccc(N*)cc2)Cc2ccccc2-3)cc1,,0.35793265,,,,internal,0,291
*CCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,0.34443591,,,,internal,0,292
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,,,20.57750836,0.89522718,0.507,internal,0,293
*NCCCCCCN*,,0.328363025,,,,internal,0,294
*CC(*)c1cccc(Br)c1,,0.42093042,,,,internal,0,295
*CC(*)c1ccc(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,0.35853406,,,,internal,0,296
*c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc(*)[nH]c6c5)cc4[nH]3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.42292902,,,,internal,0,297
*Nc1ccc([C@H](CCC)c2ccc(C(CCCC)c3ccc([C@@H](CCC)c4ccc(N*)cc4)cc3)cc2)cc1,,0.36924197,,,,internal,0,298
*CC(*)[Si](C)(C)C,,0.41330473,,,,internal,0,299
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Sc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,,0.36216048,,,,internal,0,300
*O[Si](*)(CCCOCCOC)CCCOCCOC,,0.37513853,,,,internal,0,301
*c1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,,0.365223,,,,internal,0,302
*c1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc(*)s4)s3)ccc1N2CCCCCC,,0.48499786,,,,internal,0,303
*Nc1ccc(Cc2ccc(C3(c4ccc(Cc5ccc(N*)cc5)cc4)CCC(CC[C@H]4CC[C@H](CCCC)CC4)CC3)cc2)cc1,,0.36481591,,,,internal,0,304
*C1C(=O)OC(=O)C1C1C2CC(C(=O)OCCOCC)C(C2)C1*,,0.32509916,,,,internal,0,305
*c1ccc(C(C#N)(C(=O)OCCCC)C(*)(C#N)C(=O)OCCCC)cc1,,0.39356228,,,,internal,0,306
*Nc1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(N*)cc21,,0.37643744,,,,internal,0,307
*Oc1cccc2c(OC3(F)C(*)(F)C(F)(F)C3(F)F)cccc12,,0.3436634,,,,internal,0,308
*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,,0.35145128,,,,internal,0,309
*CC#CCOC(=O)NCCCCCCNC(=O)O*,,0.34308994,,,,internal,0,310
*C=CC1CC(*)C2C(=O)N(c3ccccc3C)C(=O)C12,,0.36253604,,,,internal,0,311
*CCCC(Cl)C(*)Cl,,0.38583905,,,,internal,0,312
*Cc1ccc(CN(CC)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)CC)cc1,4.279694171,,,,,internal,0,313
*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,,0.35265054,10.74609762,1.092735648,0.199,internal,0,314
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Sc7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,,0.36405508,,,,internal,0,315
*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2cccc3ccccc23)cc1,,0.3649896,,,,internal,0,316
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,,0.36204045,,,,internal,0,317
*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,,0.35188537,,,,internal,0,318
*CC(*)C(=O)OC12CC3CC(CC(C3)C1)C2,,0.38043932,,,,internal,0,319
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)cc1,,0.33785141,,,,internal,0,320
*CC(OC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(COC(=O)O*)OC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,,0.35315661,,,,internal,0,321
*c1cccc(OCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,0.34628726,,,,internal,0,322
*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,,0.31968065,,,,internal,0,323
*c1ccc(Oc2ccc(-c3cc(-c4cccc(-c5cc(*)c6ccccc6n5)c4)nc4ccccc34)cc2)cc1,,0.40199506,,,,internal,0,324
*Oc1ccc(Nc2ccc(S(=O)(=O)c3ccc(Nc4ccc(Oc5ccc(C(C)(C)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,0.38534918,,,,internal,0,325
*OC(CCC)CCC(C(*)=O)C1OCCCO1,,0.36177328,,,,internal,0,326
*CC(*)(C)C(=O)OCCCN(C)c1ccc(N(C)C)cc1,,0.36463818,,,,internal,0,327
*CC(CCCCCCCCCCCCCCCC)C1C(=O)N(CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C1*,,0.35619083,,,,internal,0,328
*Oc1ccc(Cc2ccc(OC(=O)c3cc(OCCCCC)cc(C(*)=O)c3)cc2)cc1,,0.3613898,,,,internal,0,329
*CC(*)C(=O)OCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,,0.35001678,,,,internal,0,330
*CC(*)C(=O)Oc1ccc(C)cc1,,0.3609429,13.5752804,1.051609028,0.193,internal,0,331
*CCCCCCCCCCCCCCCCCCCCCC(=O)N*,,,21.86411406,0.866351429,0.4325,internal,0,332
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c(C)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1C)C2=O,,0.36870251,,,,internal,0,333
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5-c5ccccc5)c(-c5ccccc5)c3)C4=O)cc2)cc1,,0.36600725,,,,internal,0,334
*Nc1ccc(-c2c(-c3ccc(N*)c(-c4ccc(N)cc4)c3-c3ccc(N)cc3)ccc(N)c2-c2ccc(N)cc2)cc1,,0.35447107,,,,internal,0,335
*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,,0.32347655,,,,internal,0,336
*Nc1ccc(/C=C/c2ccccc2)c(/C=C/c2ccccc2)c1N*,,0.35176694,,,,internal,0,337
*CC(*)C(=O)OCCCOC,,0.34969049,,,,internal,0,338
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5nnc(*)c6c(-c7ccccc7)c(-c7ccc8ccccc8c7)c(-c7ccc8ccccc8c7)c(-c7ccccc7)c56)cc4)cc3)cc2)cc1,,0.39742985,,,,internal,0,339
*CC(CCCCCCOc1ccc(N=Nc2ccc(Br)cc2)cc1)COC(=O)CCCCC(=O)O*,,0.37066043,,,,internal,0,340
*CC(*)c1ccccc1C(=O)OCC,,0.36304161,,,0.1816666666666666,internal,0,341
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(*)ccc1-2,,0.42664647,,,,internal,0,342
*Nc1cc(C(c2ccccc2)([C@@H]2C[C@@H](C)CC[C@H]2C(C)C)[C@@H]2C[C@@H](C)CC[C@H]2C(C)C)c(CC)c(CC)c1N*,,0.3914683,,,,internal,0,343
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7c(C)cc(C(C)(C)c8cc(C)c(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)c(C)c8)cc7C)cc6C5=O)cc4)cc3C)c(C)c2)cc1,,0.3950498,,,,internal,0,344
*Nc1cc2ccccc2c(N*)c1-c1ccc2ccccc2c1,,0.3505442,,,,internal,0,345
*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,,0.37330351,,,0.348,internal,0,346
*C=Cc1ccc(N=Nc2ccc(N(C)CCOC(=O)Nc3ccc(C)c(NC(=O)OCCN(C)c4ccc(N=Nc5ccc(C=CC6=CC(=C(C#N)C#N)C=C(*)O6)cc5)cc4)c3)cc2)cc1,,0.37425307,,,,internal,0,347
*c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc(*)cnc5c4)ccc3n2)cc1,,0.43056013,,,,internal,0,348
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)c(C)c1,,0.36929236,,,,internal,0,349
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6ccc(*)cc6)c(C)c5)cc4C)cc3)cc2)cc1,,0.36387145,,,,internal,0,350
*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCN(CCOC(*)=O)c3ccc4[nH]c5ccccc5c4c3)cc2)cc1,,0.3473227,,,,internal,0,351
*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(N=Nc2ccc(F)cc2)cc1,,0.37077177,,,,internal,0,352
*Oc1ccc(C(=O)Nc2ccc(Br)cc2-c2ccc(NC(=O)c3ccc(*)cc3)cc2)cc1,,0.36393423,,,,internal,0,353
*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccc(Oc3ccccc3)cc2)cc1,,0.34257003,,,,internal,0,354
*Nc1nnc(-c2nnc(N*)n2N)n1N,,0.3228214,,,,internal,0,355
*CC(*)(C)C(=O)OC1CCC(C(C)(C)C)CC1,,0.38851796,10.86090269,0.856410503,0.153,internal,0,356
*CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,0.35104794,,,,internal,0,357
*C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)c1,,0.35908585,,,,internal,0,358
*CC(c1ccccc1)C1C(=O)N(C(C)(C)C)C(=O)C1*,,0.37467147,,,,internal,0,359
*CCc1ccc(CCNC(=O)CCCCCCCCCC(=O)N*)cc1,,0.35500792,,,,internal,0,360
*Nc1ccc2c(c1)[C@@H]1c3ccc(N)cc3[C@H]2c2cc(N*)ccc21,,0.38382631,,,,internal,0,361
*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc(*)c4nsnc34)ccc1-2,,0.4103927,,,,internal,0,362
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,0.36946761,,,,internal,0,363
*OP(=O)(Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1)OC1CCCCC1,,0.36199402,,,,internal,0,364
